"","CiA","CiB","CiC","CiD","CiE","CiF","HmA","HmB","HmC","HmD","HmE","HmF","MsA","MsB","MsC","MsD","MsE","MsF","PfA","PfB","PfC","PfD","PfE","PfF","ScA","ScB","ScC","ScD","ScE","ScF"
"g_Humitalea",8.39378127637364e-06,7.15968239648889e-06,2.64681555004136e-06,5.17162021689775e-06,1.04883457697145e-05,3.8949289795109e-06,1.47160765390886e-05,1.63795255930087e-05,2.50935431525297e-05,1.06192848336436e-05,1.63939238780551e-05,1.17568886245616e-05,4.04996851149482e-06,7.52031047852488e-07,0,1.29170595605616e-05,0,0,0,0,0,2.23079840274834e-07,1.31321815797253e-07,1.70653511935507e-06,0,2.19454976251314e-06,0,8.67830311403551e-07,0,0
"g_Hungatella",5.03626876582419e-05,5.72774591719111e-05,1.19106699751861e-05,5.63706603641855e-05,6.46082099414415e-05,4.4614641038034e-05,2.16868496365516e-05,3.35580524344569e-05,3.51309604135416e-05,4.99106387181249e-05,5.26130580272467e-05,2.39191872016943e-05,9.44992652682125e-06,0.000524165640353184,0.00014212767716861,5.53588266881213e-05,0,0.000193704336248902,0.000812463069860461,0.000257250866653072,0.000638217735877914,0.000602538648582328,0.000586351907534734,0.00103188490217003,4.32997114871856e-05,8.63189573255168e-05,2.04706404956351e-05,6.42194430438627e-05,7.68199201999967e-05,7.36407527925954e-05
"g_Hutsoniella",2.28921307537463e-06,7.15968239648889e-06,0,9.82607841210573e-06,8.39067661577162e-06,9.20619576975304e-06,1.27797506786822e-05,3.71535580524345e-05,2.39782745679728e-05,2.23004981506515e-05,2.2875242620542e-05,2.35137772491232e-05,0,2.25609314355746e-06,0,0,0,0,0,3.48578410099014e-07,0,0,1.31321815797253e-07,2.84422519892511e-06,7.59644061178694e-07,1.46303317500876e-06,5.11766012390879e-06,0,8.60912898793066e-06,3.68203763962977e-06
"g_Hwanghaeella",1.60244915276224e-05,8.18249416741588e-06,3.3085194375517e-06,8.79175436872618e-06,1.04883457697145e-05,6.72760460097338e-06,1.43288113670073e-05,1.19850187265918e-05,2.11901031065806e-05,1.4866998767101e-05,2.02064643148121e-05,8.91901895656397e-06,2.02498425574741e-06,0,0,5.53588266881213e-06,0,0,4.05825709221009e-07,0,0,6.69239520824503e-07,9.19252710580769e-07,0,0,1.46303317500876e-06,0,2.60349093421065e-06,0,1.84101881981489e-06
"g_Hwanghaeicola",3.81535512562438e-06,2.04562354185397e-06,0,2.58581010844888e-06,4.19533830788581e-07,1.77042226341405e-06,7.74530344162558e-06,8.38951310861423e-06,1.05950515532903e-05,5.3096424168218e-06,5.71881065513551e-06,5.67573933599526e-06,0,0,1.29206979244191e-06,1.84529422293738e-06,0,2.7282300880127e-06,0,0,0,4.46159680549669e-07,2.62643631594506e-07,0,0,0,0,0,0,0
"g_Hyalangium",1.90767756281219e-05,2.55702942731746e-05,1.98511166253102e-06,1.03432404337955e-05,1.76204208931204e-05,1.09766180331671e-05,5.77025106401106e-05,6.1123595505618e-05,0.000107623418409739,5.99989593100863e-05,0.000174995606047147,7.37846113679383e-05,1.01249212787371e-05,1.00270806380332e-06,5.16827916976763e-06,1.29170595605616e-05,0,2.7282300880127e-06,4.86990851065211e-06,0,1.00056531940546e-05,2.45387824302318e-06,3.93965447391758e-06,0,7.59644061178694e-07,1.46303317500876e-06,0,1.7356606228071e-06,0,0
"g_Hydrobacter",7.63071025124877e-07,0,0,0,4.61487213867439e-06,1.41633781073124e-06,3.87265172081279e-07,0,1.67290287683531e-06,5.3096424168218e-07,1.1437621310271e-06,2.02704976285545e-06,0,2.50677015950829e-07,2.58413958488382e-06,4.30568652018721e-06,0,0,0,0,0,0,0,0,0,7.3151658750438e-07,0,0,6.62240691379282e-07,0
"g_Hydrocarboniclastica",5.34149717587414e-06,2.04562354185397e-06,6.61703887510339e-07,2.0686480867591e-06,1.25860149236574e-06,7.08168905365619e-07,5.42171240913791e-06,6.39200998751561e-06,6.69161150734126e-06,4.77867817513962e-06,6.48131874248691e-06,8.10819905142179e-06,5.39995801532643e-06,0,1.29206979244191e-06,2.46039229724984e-06,0,5.45646017602541e-06,8.11651418442019e-07,6.97156820198027e-07,0,6.69239520824503e-07,0,0,0,7.3151658750438e-07,0,0,0,0
"g_Hydrocarboniphaga",7.63071025124877e-06,2.45474825022476e-05,1.98511166253102e-06,3.10297213013865e-06,1.34250825852346e-05,6.37352014829057e-06,2.98194182502585e-05,3.31585518102372e-05,3.62462289980985e-05,2.92030332925199e-05,3.08815775377318e-05,3.32436161108294e-05,2.69997900766322e-06,2.50677015950829e-07,0,2.33737268238734e-05,0,2.7282300880127e-06,8.11651418442019e-07,2.4400488706931e-06,5.00282659702732e-06,7.8077944096192e-06,9.4551707374022e-06,5.68845039785022e-07,2.27893218353608e-06,7.3151658750438e-07,0,0,1.32448138275856e-06,9.20509409907443e-07
"g_Hydrococcus",7.63071025124877e-06,4.09124708370794e-06,6.61703887510339e-07,1.03432404337955e-06,2.0976691539429e-06,3.8949289795109e-06,3.09812137665023e-06,5.19350811485643e-06,7.80688009189813e-06,3.18578545009308e-06,2.6687783057299e-06,2.02704976285545e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hydrocoleum",3.81535512562438e-06,0,0,3.10297213013865e-06,4.19533830788581e-06,1.77042226341405e-06,2.71085620456895e-05,1.43820224719101e-05,1.44984915992394e-05,2.60172478424268e-05,1.94439562274607e-05,1.50001682451303e-05,1.41748897902319e-05,0,0,4.92078459449967e-06,0,5.45646017602541e-06,0,0,0,2.23079840274834e-07,2.62643631594506e-07,0,0,0,0,0,6.62240691379282e-07,0
"g_Hydrogenibacillus",2.13659887034965e-05,2.04562354185397e-06,1.32340777502068e-06,8.2745923470364e-06,1.67813532315432e-05,9.56028022243585e-06,4.64718206497535e-06,9.98751560549313e-06,1.44984915992394e-05,4.77867817513962e-06,7.62508087351401e-06,5.67573933599526e-06,4.04996851149482e-06,1.12804657177873e-05,0.000767489456710494,1.23019614862492e-06,0,0.000180063185808838,8.11651418442019e-06,6.97156820198027e-07,0,3.79235728467218e-06,2.10114905275604e-06,6.82614047742026e-06,0,4.38909952502628e-06,1.02353202478176e-06,0,0,0
"g_Hydrogeniiclostridium",5.34149717587414e-06,5.11405885463492e-06,1.98511166253102e-06,1.29290505422444e-05,2.55915636781034e-05,2.44318272351138e-05,0,0,0,0,3.81254043675701e-07,0,0,6.0162483828199e-06,0,0,0,8.18469026403811e-06,4.05825709221009e-07,0,5.00282659702732e-06,1.11539920137417e-06,1.44453997376978e-06,3.41307023871013e-05,0,0,0,1.7356606228071e-06,6.62240691379282e-07,9.20509409907443e-07
"g_Hydrogenimonas",6.94394632863638e-05,2.14790471894667e-05,1.32340777502068e-06,4.34416098219411e-05,5.37003303409384e-05,5.41749212604698e-05,1.20052203345197e-05,1.35830212234707e-05,1.22679544301256e-05,1.06192848336436e-05,1.29626374849738e-05,3.24327962056872e-06,4.72496326341063e-06,7.01895644662322e-06,2.58413958488382e-06,2.46039229724984e-05,0,5.45646017602541e-06,8.11651418442019e-07,6.97156820198027e-07,0,4.46159680549669e-07,7.87930894783517e-07,2.27538015914009e-06,2.27893218353608e-06,3.6575829375219e-06,0,0,1.98672207413785e-06,3.68203763962977e-06
"g_Hydrogenispora",1.37352784522478e-05,6.03458944846921e-05,7.27874276261373e-06,0.000315985995252453,6.08324054643442e-05,7.25873127999759e-05,4.68590858218348e-05,6.23220973782772e-05,7.52806294575891e-05,5.99989593100863e-05,9.76010351809794e-05,3.97301753519668e-05,0.000140398908398487,0.000104532315651496,3.23017448110477e-05,5.41286305394964e-05,0,1.36411504400635e-05,8.92816560286221e-06,9.76019548277238e-06,1.28644112494988e-05,6.89316706449238e-05,6.55295860828291e-05,0.000146193175224751,5.77329486495808e-05,0.000375268009389747,1.12588522725993e-05,8.07082189605302e-05,3.97344414827569e-06,2.57742634774084e-05
"g_Hydrogenivirga",5.34149717587414e-06,3.06843531278095e-06,6.61703887510339e-07,4.1372961735182e-06,2.93673681552007e-06,1.41633781073124e-06,4.64718206497535e-06,3.99500624219725e-06,3.90344004594907e-06,2.6548212084109e-06,5.33755661145981e-06,4.45950947828199e-06,8.77493177490545e-06,7.26963346257405e-06,0,3.07549037156229e-06,0,0,0,3.48578410099014e-07,0,2.23079840274834e-07,3.93965447391758e-07,0,7.59644061178694e-07,0,0,8.67830311403551e-07,0,9.20509409907443e-07
"g_Hydrogenoanaerobacterium",3.05228410049951e-06,3.06843531278095e-06,6.61703887510339e-07,1.55148606506933e-06,1.67813532315432e-06,3.18676007414528e-06,1.12306899903571e-05,1.75780274656679e-05,2.2863005983416e-05,2.0707605425605e-05,2.44002587952448e-05,1.50001682451303e-05,4.04996851149482e-06,0.000588088279420645,0.000290715703299429,1.04566672633118e-05,0,0.000188247876072876,6.49321134753615e-05,6.13498001774264e-05,5.57457820811616e-05,0.000167532960046401,0.000159818649825257,0.000362923135382844,1.06350168565017e-05,7.3151658750438e-06,9.21178822303582e-06,5.2069818684213e-06,2.5827386963792e-05,2.20922258377786e-05
"g_Hydrogenobacter",4.57842615074926e-06,2.65931060441016e-05,0,5.17162021689775e-07,1.25860149236574e-06,1.06225335804843e-06,1.54906068832512e-06,3.59550561797753e-06,2.23053716911375e-06,4.24771393345744e-06,4.19379448043271e-06,2.02704976285545e-06,1.82248583017267e-05,2.50677015950829e-07,0,1.84529422293738e-06,0,0,0,0,1.42937902772209e-06,3.56927744439735e-06,1.96982723695879e-06,5.68845039785022e-07,0,0,0,0,0,0
"g_Hydrogenobaculum",5.34149717587414e-06,4.09124708370794e-06,0,0,4.61487213867439e-06,1.77042226341405e-06,2.32359103248768e-06,1.99750312109863e-06,2.23053716911375e-06,2.6548212084109e-06,1.5250161747028e-06,1.62163981028436e-06,0,5.01354031901658e-07,1.29206979244191e-06,0,0,2.7282300880127e-06,4.05825709221009e-07,0,0,2.23079840274834e-07,3.93965447391758e-07,5.68845039785022e-07,0,0,0,0,0,0
"g_Hydrogenophaga",0.000420452134843807,0.000160581448035537,2.84532671629446e-05,0.000531642558297089,0.000423309635265678,0.00023192531650724,0.000298581447674666,0.00030561797752809,0.000255954140155803,0.000266013085082772,0.000253533939044341,0.000265138108981493,0.000423896704203125,8.27234152637736e-06,1.80889770941867e-05,0.000329692567831478,0.00101024678885842,0.000196432566336915,0.000324660567376808,0.000212632830160398,0.000452398462274042,6.6031632721351e-05,7.05198150831247e-05,2.21849565516159e-05,1.9750745590646e-05,2.19454976251314e-05,2.45647685947622e-05,4.07880246359669e-05,2.05294614327577e-05,3.03768105269456e-05
"g_Hydrogenophilus",1.06829943517483e-05,1.02281177092698e-06,3.97022332506203e-06,6.72310628196708e-06,6.29300746182871e-06,3.54084452682809e-06,1.78141979157388e-05,1.67790262172285e-05,2.17477373988591e-05,1.59289272504654e-05,2.05877183584878e-05,1.78380379131279e-05,2.83497795804638e-05,3.00812419140995e-06,0,5.59739247624337e-05,0,0,4.05825709221009e-07,0,7.14689513861046e-07,2.23079840274834e-07,2.62643631594506e-07,0,1.51928812235739e-06,7.3151658750438e-07,0,2.60349093421065e-06,6.62240691379282e-07,0
"g_Hydrogenothermus",1.52614205024975e-06,0,1.32340777502068e-06,2.58581010844888e-06,8.39067661577162e-07,1.06225335804843e-06,1.54906068832512e-06,4.39450686641698e-06,3.34580575367063e-06,1.59289272504654e-06,6.86257278616261e-06,1.62163981028436e-06,0,7.26963346257405e-06,3.87620937732573e-06,0,0,0,0,0,0,8.92319361099337e-07,1.31321815797253e-07,2.27538015914009e-06,0,0,1.02353202478176e-06,0,0,0
"g_Hydrogenovibrio",3.05228410049951e-06,1.12509294801968e-05,2.64681555004136e-06,4.1372961735182e-06,5.45393980025155e-06,3.18676007414528e-06,1.54906068832512e-05,1.91760299625468e-05,1.89595659374669e-05,1.64598914921476e-05,2.47815128389205e-05,1.98650876759834e-05,2.02498425574741e-06,2.00541612760663e-06,2.97176052261639e-05,3.69058844587475e-06,0,1.09129203520508e-05,8.11651418442019e-07,0,0,0,1.31321815797253e-07,5.68845039785022e-07,0,0,0,8.67830311403551e-07,0,0
"g_Hydromonas",3.05228410049951e-06,1.02281177092698e-05,1.98511166253102e-06,5.17162021689775e-07,5.45393980025155e-06,4.24901343219371e-06,2.01377889482265e-05,4.55430711610487e-05,2.84393489062003e-05,3.76984611594348e-05,4.30817069353542e-05,4.33788649251066e-05,6.74994751915804e-07,2.75744717545912e-06,0,9.84156918899934e-06,0,0,0,0,0,0,0,2.27538015914009e-06,0,0,0,8.67830311403551e-07,0,1.84101881981489e-06
"g_Hydrotalea",6.86763922612389e-06,3.68212237533714e-05,1.32340777502068e-06,6.72310628196708e-06,1.51032179083889e-05,1.23929558438983e-05,3.17557441106649e-05,3.43570536828964e-05,3.23427889521494e-05,3.66365326760704e-05,4.00316745859486e-05,3.81085355416824e-05,1.34998950383161e-05,2.50677015950829e-06,6.46034896220954e-06,6.15098074312459e-07,2.88641939673835e-05,2.7282300880127e-06,1.21747712766303e-06,1.25488227635645e-05,0,3.79235728467218e-06,4.7275853687011e-06,5.68845039785022e-07,0,0,2.04706404956351e-06,0,5.29792553103425e-06,0
"g_Hyella",1.90767756281219e-05,2.04562354185397e-06,0,3.10297213013865e-06,1.09078796005031e-05,7.78985795902181e-06,1.16179551624384e-05,1.99750312109863e-05,2.73240803216435e-05,1.32741060420545e-05,2.05877183584878e-05,1.78380379131279e-05,2.02498425574741e-06,5.01354031901658e-07,0,1.84529422293738e-06,0,0,0,0,0,4.46159680549669e-07,1.31321815797253e-07,0,7.59644061178694e-07,2.92606635001752e-06,4.09412809912703e-06,2.60349093421065e-06,6.62240691379282e-07,1.84101881981489e-06
"g_Hylemonella",3.05228410049951e-05,3.57984119824445e-05,2.64681555004136e-06,7.75743032534663e-06,2.13962253702176e-05,1.84123915395061e-05,9.2943641299507e-06,1.39825218476904e-05,1.05950515532903e-05,5.84060665850398e-06,1.02938591792439e-05,5.27032938342417e-06,0.000745194206115047,1.35365588613448e-05,3.35938146034896e-05,0.000123019614862492,0.000577283879347669,0.000136411504400635,0.000657843474647256,0.00023319895635624,0.000180101757492984,1.40540299373146e-05,1.78597669484264e-05,1.82030412731207e-05,5.31750842825086e-06,1.24357819875745e-05,4.09412809912703e-06,1.7356606228071e-06,9.27136967930995e-06,4.60254704953721e-06
"g_Hymenobacter",0.000570777126793408,0.000573797403490038,3.37468982630273e-05,0.000242031826150815,0.000412821289495964,0.000256003059289671,0.000386877906909198,0.00042147315855181,0.00037138443865744,0.000368489183727433,0.000405654302470946,0.000387571914657962,0.000280797816796974,9.45052350134626e-05,0.000103365583395353,0.000404734532897598,0.000115456775869534,0.000248268938009156,0.000203318680319726,0.000294548756533667,0.000105059358537574,0.000142101858255069,0.000141039630166249,0.00013822934466776,7.59644061178694e-06,1.46303317500876e-05,1.02353202478176e-05,1.04139637368426e-05,1.25825731362064e-05,1.47281505585191e-05
"g_Hypericibacter",5.72303268843657e-05,5.72774591719111e-05,9.92555831265509e-06,3.6718503539974e-05,8.09700293421961e-05,3.54084452682809e-05,0.000116566816796465,0.000137028714107366,0.000182904047867328,0.000121590811345219,0.000154407887688659,0.000123650035534182,3.37497375957902e-05,3.50947822331161e-06,3.87620937732573e-06,6.52003958771206e-05,2.88641939673835e-05,3.54669911441651e-05,0,3.13720569089112e-06,1.42937902772209e-06,1.62848283400629e-05,1.96982723695879e-05,0,4.55786436707216e-06,5.12061611253066e-06,3.07059607434527e-06,7.81047280263196e-06,1.98672207413785e-06,9.20509409907443e-07
"g_Hyphobacterium",1.75506335778722e-05,2.35246707313206e-05,2.64681555004136e-06,7.75743032534663e-06,1.38446164160232e-05,7.78985795902181e-06,5.53789196076229e-05,5.11360799001248e-05,7.58382637498676e-05,7.32730653521408e-05,8.34946355649785e-05,4.5405914687962e-05,8.09993702298965e-06,1.7547391116558e-06,0,1.41472557091866e-05,8.65925819021504e-05,2.7282300880127e-06,5.27573421987312e-06,1.04573523029704e-06,7.14689513861046e-07,1.11539920137417e-06,1.05057452637802e-06,5.68845039785022e-07,0,2.19454976251314e-06,4.09412809912703e-06,3.4713212456142e-06,1.98672207413785e-06,9.20509409907443e-07
"g_Hyphomicrobium",0.000582223192170281,0.000373326296388349,5.88916459884202e-05,0.000400283404787886,0.000619231934243945,0.000364352901810611,0.000852757908922977,0.00122007490636704,0.00272683168924156,0.00117183808139257,0.0020835533486877,0.000968524376692333,0.00128856498140727,0.000340419387661226,0.000130499049036633,0.000633551016541833,2.88641939673835e-05,0.000180063185808838,3.89592680852169e-05,9.06303866257436e-06,3.85932337484965e-05,0.000264572690565954,0.000291140465622509,1.70653511935507e-05,6.60890333225464e-05,0.000128746919400771,2.9682428718671e-05,0.00022476805065352,4.50323670137912e-05,0.000102176544499726
"g_Hyphomonas",0.000305228410049951,0.000132965530220508,3.904052936311e-05,0.0001618717127889,0.000215640389025331,0.000135260260924833,0.000117341347140628,0.000132634207240949,0.000128813521516319,0.000116281168928397,0.000115138721190062,9.60821587593482e-05,0.000151873819181056,3.58468132809686e-05,1.80889770941867e-05,0.000256495896988295,0.000288641939673835,3.00105309681397e-05,3.24660567376808e-06,3.83436251108915e-06,4.28813708316627e-06,4.23851696522185e-06,5.90948171087637e-06,5.68845039785022e-07,9.87537279532302e-06,6.36419431128811e-05,8.29060940073223e-05,3.12418912105278e-05,4.17211635568948e-05,0.000131632845616764
"g_Hypnocyclicus",2.28921307537463e-06,4.09124708370794e-06,1.98511166253102e-06,2.0686480867591e-06,9.22974427734878e-06,3.18676007414528e-06,4.56972903055909e-05,6.75156054931336e-05,5.18599891818947e-05,6.15918520351328e-05,6.93882359489775e-05,8.31090402770734e-05,2.69997900766322e-06,4.68766019828051e-05,4.00541635656992e-05,1.23019614862492e-06,0,8.18469026403811e-06,4.05825709221009e-07,3.62521546502974e-05,5.71751611088837e-06,5.35391616659602e-06,6.30344715826813e-06,4.83518283817269e-05,0.00192797662727153,0.00128161706130767,0.00109517926651648,0.0011976058297369,0.00125031042532408,0.00128319011741098
"g_Hyunsoonleella",6.10456820099901e-06,1.02281177092698e-06,6.61703887510339e-07,1.55148606506933e-06,2.0976691539429e-06,7.08168905365619e-07,5.80897758121919e-06,5.19350811485643e-06,1.67290287683531e-06,7.43349938355052e-06,7.24382682983831e-06,3.64868957313981e-06,4.72496326341063e-06,0,5.16827916976763e-06,2.46039229724984e-06,0,0,0,0,0,4.46159680549669e-07,5.25287263189011e-07,0,7.59644061178694e-07,1.46303317500876e-06,0,0,0,0
"g_Iamia",4.57842615074926e-06,1.43193647929778e-05,6.61703887510339e-07,1.75835087374524e-05,2.76892328320463e-05,1.45174625599952e-05,0.00066299797460315,0.000778227215980025,0.00109686665291169,0.000686005800253376,0.000861634138707084,0.000698926758232559,3.4424732347706e-05,1.00270806380332e-06,1.29206979244191e-06,4.85927478706842e-05,0,1.09129203520508e-05,2.19145882979345e-05,1.04573523029704e-06,1.42937902772209e-06,1.53925089789636e-05,2.1799421422344e-05,1.13769007957004e-06,7.59644061178694e-07,1.46303317500876e-06,1.02353202478176e-06,6.07481217982485e-06,1.32448138275856e-06,0
"g_Ichthyenterobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,1.25338507975415e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Ichthyobacterium",7.63071025124877e-07,1.02281177092698e-06,0,0,4.61487213867439e-06,0,1.54906068832512e-06,3.1960049937578e-06,1.67290287683531e-06,4.24771393345744e-06,7.62508087351401e-07,1.62163981028436e-06,0,0,0,6.15098074312459e-07,0,5.45646017602541e-06,0,0,0,0,0,0,7.59644061178694e-07,0,0,0,0,0
"g_Ideonella",0.000238841230864086,5.31862120882032e-05,1.65425971877585e-05,0.000133427801595962,0.000133411758190769,7.93149174009493e-05,0.000151807947455861,0.000194956304619226,0.000185134585036441,0.000161413129471383,0.00018795824353212,0.000189326447850699,0.00237598152674363,1.77980681325089e-05,9.56131646407012e-05,0.00137966498068284,0.00311733294847741,0.000597482389274782,0.00139198218262806,0.000871097446837435,0.00173097800257145,0.000234010752448301,0.000268684435121179,2.6166871830111e-05,3.57032708753986e-05,6.36419431128811e-05,2.66118326443257e-05,2.25635880964923e-05,1.78804986672406e-05,3.49793575764828e-05
"g_Idiomarina",8.31747417386115e-05,1.63649883348318e-05,1.98511166253102e-06,2.22379669326603e-05,2.97869019859892e-05,1.98287293502373e-05,2.86576227340147e-05,3.59550561797753e-05,4.29378405054397e-05,3.2388818742613e-05,3.39316098871374e-05,3.93247653993957e-05,0.000283497795804638,5.26421733496741e-06,1.03365583395353e-05,8.85741227009941e-05,0.00075046904315197,1.63693805280762e-05,3.57126624114488e-05,3.20692137291093e-05,3.57344756930523e-05,2.11925848261093e-05,1.73344796852374e-05,3.98191527849515e-06,3.57032708753986e-05,3.0723696675184e-05,2.04706404956351e-05,7.81047280263196e-06,1.05958510620685e-05,0.000123348260927597
